from,to,rel
100nmol/L,利拉鲁肽,Amount_Drug
10nmol/L,利拉鲁肽,Amount_Drug
20,葡萄糖,Amount_Drug
5,葡萄糖,Amount_Drug
10mmol/L,葡萄糖,Amount_Drug
1.25μmol/L,5-AzaC,Amount_Drug
0.10μmol/L,TSA,Amount_Drug
25nmol/ml,利拉鲁肽,Amount_Drug
50nmol/ml,利拉鲁肽,Amount_Drug
100nmol/ml,利拉鲁肽,Amount_Drug
50nmol/ml组,利拉鲁肽,Amount_Drug
0、25、50和100nmol/ml,利拉鲁肽,Amount_Drug
100U/ml,青霉素、链霉素双抗,Amount_Drug
小剂量,STZ,Amount_Drug
1g/kg,葡萄糖,Amount_Drug
100mg,干甲状腺片,Amount_Drug
100μg,L-T4,Amount_Drug
25~50μg/d,L-T4,Amount_Drug
足量,L-T4,Amount_Drug
小剂量,L-T4,Amount_Drug
25~75μg/d,L-T4,Amount_Drug
较大量,L-T4,Amount_Drug
12.5~25μg/d,L-T4,Amount_Drug
25μg/d,L-T4,Amount_Drug
75μg/d,L-T4,Amount_Drug
2.0~2.5μg/kg,L-T4,Amount_Drug
>200μg/d,L-T4,Amount_Drug
30U,甘精胰岛素,Amount_Drug
0.5,二甲双胍,Amount_Drug
5mg,比索洛尔,Amount_Drug
5μg,艾塞那肽,Amount_Drug
15μg,艾塞那肽,Amount_Drug
400mg,硒,Amount_Drug
120mg/d,甲状腺素片,Amount_Drug
37.5mg/d,舒尼替尼,Amount_Drug
50mg/d,舒尼替尼,Amount_Drug
37.5mg,舒尼替尼,Amount_Drug
0.06,胰岛素,Amount_Drug
0.31,胰岛素,Amount_Drug
2.5mg/d,达格列净,Amount_Drug
1.8mg/d,利拉鲁肽,Amount_Drug
20g,葡萄糖,Amount_Drug
1.2mg/d,利拉鲁肽,Amount_Drug
2~15,二氮嗪,Amount_Drug
8肽,奥曲肽,Amount_Drug
10~1000nmol/L,利拉鲁肽,Amount_Drug
1000nmol/L,利拉鲁肽,Amount_Drug
100,利拉鲁肽,Amount_Drug
10,利拉鲁肽,Amount_Drug
100mg,卡格列净,Amount_Drug
100mg,格列美脲,Amount_Drug
300mg,格列美脲,Amount_Drug
10mg,恩格列净,Amount_Drug
25mg,恩格列净,Amount_Drug
0.3U,胰岛素,Amount_Drug
0.7U,胰岛素,Amount_Drug
18.3U,胰岛素,Amount_Drug
1.6U,胰岛素,Amount_Drug
0.8U,胰岛素,Amount_Drug
5/10mg,达格列净,Amount_Drug
10mg,二甲双胍,Amount_Drug
1.6增录6a-3μg/kg,L-T4,Amount_Drug
50μg,L-T4,Amount_Drug
75μg,L-T4,Amount_Drug
每kg体重减少20%~25%,L-T4,Amount_Drug
增加25%~30%,甲状腺激素,Amount_Drug
25~75μg/d,甲状腺激素,Amount_Drug
25μg,左甲状腺素片,Amount_Drug
50μg,左甲状腺素片,Amount_Drug
75μg,左甲状腺素片,Amount_Drug
需要量增加25%~30%,甲状腺激素,Amount_Drug
低剂量,链脲菌素,Amount_Drug
高剂量,维生素D3,Amount_Drug
10mg·kg-1·d-1,依那普利,Amount_Drug
500滋l,Ad5-ACE-shRNA,Amount_Drug
500滋l,生理盐水,Amount_Drug
5mg/d,沙格列汀,Amount_Drug
7.5mg/d,格列本脲,Amount_Drug
15mg,格列本脲,Amount_Drug
2.5~100mg/d,沙格列汀,Amount_Drug
1、10、20μmol/L,格列苯脲,Amount_Drug
1、10和20μmol/L,格列苯脲,Amount_Drug
250毫克/片,二甲双胍制剂,Amount_Drug
500毫克/片,二甲双胍制剂,Amount_Drug
850毫克/片,二甲双胍制剂,Amount_Drug
"(500毫克/片或500毫克,胶囊)",缓释片或胶囊,Amount_Drug
250毫克/片或250毫克/胶囊,肠溶片或胶囊,Amount_Drug
500~2000毫克/天,二甲双胍,Amount_Drug
1000毫克,二甲双胍,Amount_Drug
最小剂量为500毫克/天,二甲双胍,Amount_Drug
最大剂量为2550毫克/天,二甲双胍,Amount_Drug
最大耐受剂量,二甲双胍,Amount_Drug
500毫克,二甲双胍,Amount_Drug
1000,二甲双胍,Amount_Drug
1500毫克,缓释剂,Amount_Drug
5μg/kg,"1,25(OH)2D3",Amount_Drug
5.0μmol/L,MK886,Amount_Drug
5.0μmol/L,PPAR-α抑制剂,Amount_Drug
20μmol/L,格列齐特,Amount_Drug
10μmol/L,格列齐特,Amount_Drug
100μmol/L,格列齐特,Amount_Drug
0.6mg/d,利拉鲁肽,Amount_Drug
50mg/d,西格列汀,Amount_Drug
0.9mg/d,伏格列波糖,Amount_Drug
25mg/d,阿格列汀,Amount_Drug
20μg,艾塞那肽,Amount_Drug
3.75mg/次,促性腺激素释放激素类似物,Amount_Drug
3.75mg/次,GnRHa,Amount_Drug
35mmol/L,KCl,Amount_Drug
3.3,葡萄糖,Amount_Drug
16.7mmol/L,葡萄糖,Amount_Drug
200nmol/L,TSA,Amount_Drug
400nmol/L,TSA,Amount_Drug
100nmol/L,TSA,Amount_Drug
2mg,马来酸罗格列酮,Amount_Drug
2.5mg,MMI,Amount_Drug
13.0mg/d,MMI,Amount_Drug
5~40mg/d,MMI,Amount_Drug
10~50mg,鲨甘醇片,Amount_Drug
3U,精蛋白锌胰岛素,Amount_Drug
5ml/kg,7%水合氯醛,Amount_Drug
3U,胰岛素,Amount_Drug
150mg,重组IL-1RA,Amount_Drug
0.2mg/kg,利拉鲁肽,Amount_Drug
0.2mg/kg,PBS,Amount_Drug
(8.12±5.07)g,醋酸可的松,Amount_Drug
静脉点滴,氢化可的松,Amount_Drug
37.5mg,醋酸可的松,Amount_Drug
(8.12±5.07)mg,醋酸可的松,Amount_Drug
20~30mg,氢化可的松,Amount_Drug
50mg,醋酸可的松,Amount_Drug
静脉点滴,可的松,Amount_Drug
15mg,吡格列酮,Amount_Drug
大剂量,El服降糖药,Amount_Drug
10mg,甲巯咪唑,Amount_Drug
25mg,倍他乐克,Amount_Drug
5mg,强的松,Amount_Drug
较小剂量,赛治,Amount_Drug
5mg,赛治,Amount_Drug
15mg,赛治,Amount_Drug
5~15mg/d,甲巯咪唑,Amount_Drug
100mg,PTU,Amount_Drug
100mg,丙基硫氧嘧啶,Amount_Drug
200mg/d,甲基强的松龙,Amount_Drug
40mg/d,强的松,Amount_Drug
6g/总疗程,环磷酰胺,Amount_Drug
6g/总疗程,免疫抑制剂,Amount_Drug
470mg,胰岛素,Amount_Drug
1232mg,胰岛素,Amount_Drug
5IU,胰岛素,Amount_Drug
57IU,胰岛素,Amount_Drug
470mg,二甲双胍,Amount_Drug
1232mg,二甲双胍,Amount_Drug
5IU,二甲双胍,Amount_Drug
57IU,二甲双胍,Amount_Drug
大剂量,外源性胰岛素,Amount_Drug
100~125ml/h,5%葡萄糖溶液,Amount_Drug
减少,胰岛素,Amount_Drug
4~6U,胰岛素,Amount_Drug
5mg,泼尼松,Amount_Drug
2.5mg,泼尼松,Amount_Drug
50μg,左甲状腺素钠片,Amount_Drug
1片,炔雌醇环丙孕酮片,Amount_Drug
(1ml/kg),戊巴比妥,Amount_Drug
高剂量,姜黄素,Amount_Drug
链脲佐菌素,姜黄素,Amount_Drug
STZ,姜黄素,Amount_Drug
认知障碍,姜黄素,Amount_Drug
高剂量,UDCA,Amount_Drug
每日12.5mg,阿格列汀,Amount_Drug
12.5mg,阿格列汀,Amount_Drug
12.5mg,二甲双胍,Amount_Drug
25mg,二甲双胍,Amount_Drug
12.5mg,格列本脲,Amount_Drug
25mg,格列本脲,Amount_Drug
12.5mg,吡格列酮,Amount_Drug
25mg,吡格列酮,Amount_Drug
50mg,阿格列汀,Amount_Drug
12.5mg,胰岛素,Amount_Drug
12.5,阿格列汀,Amount_Drug
10U,甘精胰岛素,Amount_Drug
0.6~1.8mg/d),利拉鲁肽,Amount_Drug
1支,帕米膦酸钠,Amount_Drug
5mg,酚苄明,Amount_Drug
4mg,多沙唑嗪缓释片,Amount_Drug
50μgqd,优甲乐,Amount_Drug
50mg/kg,氯胺酮,Amount_Drug
50ng/ml,脂氧素A4,Amount_Drug
25,脂氧素A4,Amount_Drug
5,脂氧素A4,Amount_Drug
25ng/ml,脂氧素A4,Amount_Drug
稳定剂量,胰岛素,Amount_Drug
小剂量,他汀,Amount_Drug
20~40mg,辛伐他汀,Amount_Drug
2~4mg,匹伐他汀,Amount_Drug
10~20mg,阿托伐他汀,Amount_Drug
低于50U/d,预混胰岛素,Amount_Drug
<50U/d,预混胰岛素,Amount_Drug
调整2~6U,基础胰岛素,Amount_Drug
总剂量的40%~50%,基础胰岛素,Amount_Drug
0.1~0.3U/(kg·d),基础胰岛素,Amount_Drug
0.2~0.3U/(kg·d),基础胰岛素,Amount_Drug
0.5U/(kg·d),长效胰岛素,Amount_Drug
2~6U,基础胰岛素,Amount_Drug
2~3U,胰岛素,Amount_Drug
0.6U/(kg·d),基础胰岛素,Amount_Drug
高剂量,基础胰岛素,Amount_Drug
4U,餐时胰岛素,Amount_Drug
0.3~0.5U/(kg·d),胰岛素,Amount_Drug
4~6U,餐时胰岛素,Amount_Drug
1~2U,餐时胰岛素,Amount_Drug
10%~15%,餐时胰岛素,Amount_Drug
1~4U,基础胰岛素,Amount_Drug
10%~20%,基础胰岛素,Amount_Drug
10%,餐时胰岛素,Amount_Drug
10%~20%,餐时胰岛素,Amount_Drug
20%~40%,胰岛素,Amount_Drug
常规剂量的75%,中效胰岛素,Amount_Drug
50%~75%,中效胰岛素,Amount_Drug
50%~75%,预混胰岛素,Amount_Drug
0.4~0.5U/(kg·d),胰岛素,Amount_Drug
0.2~0.3U/(kg·d),胰岛素,Amount_Drug
0.15~0.25U/(kg·d),基础胰岛素,Amount_Drug
7~10U/100g葡萄糖,胰岛素,Amount_Drug
10mg,醋酸泼尼松片,Amount_Drug
12U,门冬胰岛素,Amount_Drug
15U,地特胰岛素,Amount_Drug
90U,胰岛素泵,Amount_Drug
2.5mg,康忻,Amount_Drug
20mg,赛治,Amount_Drug
50mg,丙基硫氧嘧啶,Amount_Drug
1mg/500mg,瑞格列奈盐酸二甲双胍复方片,Amount_Drug
1mg,瑞格列奈片,Amount_Drug
1mg,盐酸二甲双胍,Amount_Drug
500mg,盐酸二甲双胍,Amount_Drug
2mg,盐酸二甲双胍,Amount_Drug
1mg+500mg/片,瑞格列奈盐酸二甲双胍片,Amount_Drug
1mg/片,诺和诺德,Amount_Drug
500mg/片,二甲双胍,Amount_Drug
1mg,瑞格列奈盐酸二甲双胍模拟片,Amount_Drug
500mg,瑞格列奈盐酸二甲双胍模拟片,Amount_Drug
500mg,盐酸二甲双胍片,Amount_Drug
1mg,瑞格列奈,Amount_Drug
2mg,瑞格列奈,Amount_Drug
1mg,瑞格列奈盐酸二甲双胍片,Amount_Drug
500mg,瑞格列奈盐酸二甲双胍片,Amount_Drug
500mg,瑞格列奈模拟片,Amount_Drug
1mg,瑞格列奈模拟片,Amount_Drug
500mg,盐酸二甲双胍模拟片,Amount_Drug
1mg,盐酸二甲双胍模拟片,Amount_Drug
低剂量,利拉鲁肽,Amount_Drug
中剂量,利拉鲁肽,Amount_Drug
高剂量,利拉鲁肽,Amount_Drug
0.5~1.0g,碳酸氢钠,Amount_Drug
2.5~5.0g/d,枸橼酸氢钾钠,Amount_Drug
1.0mg,秋水仙碱,Amount_Drug
0.5mg,秋水仙碱,Amount_Drug
0.5~1.0mg/d,秋水仙碱,Amount_Drug
小剂量,泼尼松,Amount_Drug
≤10mg/d,泼尼松龙,Amount_Drug
低剂量,秋水仙碱,Amount_Drug
低剂量,别嘌醇,Amount_Drug
501TIg/a,促尿酸排泄药物,Amount_Drug
小剂量,糖皮质激素,Amount_Drug
小剂量,泼尼松龙,Amount_Drug
≤10mg/d,泼尼松,Amount_Drug
(2000mg/d),二甲双胍,Amount_Drug
1000m,二甲双胍,Amount_Drug
"2550.v,/a",二甲双胍,Amount_Drug
500mg,缓释剂型,Amount_Drug
至1000mg,缓释剂型,Amount_Drug
1500~-2000mg/d,二甲双胍,Amount_Drug
(250mg/片,二甲双胍,Amount_Drug
850mg/片,二甲双胍,Amount_Drug
(500mg/片,二甲双胍缓释片或胶囊,Amount_Drug
500mg/胶囊,二甲双胍缓释片或胶囊,Amount_Drug
250mg/片,二甲双胍肠溶片或胶囊,Amount_Drug
250rag/胶囊,二甲双胍肠溶片或胶囊,Amount_Drug
1700mg,二甲双胍,Amount_Drug
300rag/d,阿卡波糖,Amount_Drug
2000mg,二甲双胍,Amount_Drug
1700mg/d,二甲双胍,Amount_Drug
减少19.63U,胰岛素,Amount_Drug
(2000rag/d),二甲双胍,Amount_Drug
(2000mg/d,二甲双胍,Amount_Drug
1500mg/d),二甲双胍,Amount_Drug
1500~2500mgEn6](V级),二甲双胍,Amount_Drug
8.5~23.9kg/m2,胰岛素,Amount_Drug
10mg/kg,西格列汀,Amount_Drug
35mg/kg,STZ,Amount_Drug
高剂量,乙酰氨基酚,Amount_Drug
24mg/d,甲强龙片,Amount_Drug
6mg/d,甲强龙片,Amount_Drug
60mg/d,雷公藤多甙片,Amount_Drug
7.5mg/周,甲氨蝶呤,Amount_Drug
60U,诺和锐胰岛素,Amount_Drug
26U,甘精胰岛素,Amount_Drug
大于80U,胰岛素,Amount_Drug
1.5g/d,二甲双胍,Amount_Drug
22U/d,胰岛素,Amount_Drug
12U/d,胰岛素,Amount_Drug
1.2~1.8mg/d,利拉鲁肽,Amount_Drug
应激剂量,糖皮质激素,Amount_Drug
1/4片,溴隐亭,Amount_Drug
25μg/d,优甲乐,Amount_Drug
75mg/d,可的松,Amount_Drug
30g,钠,Amount_Drug
15~25mg/d,氢化可的松,Amount_Drug
25~50mg,氢化可的松,Amount_Drug
37.5mg/d,醋酸可的松,Amount_Drug
1mg,地塞米松,Amount_Drug
24h内给予200mg,氢化可的松,Amount_Drug
10mg,醋酸氢化可的松,Amount_Drug
每日1.6μg/kg,L-T4,Amount_Drug
25μg,L-T4,Amount_Drug
75μg,L~T4,Amount_Drug
600mg/d,钙尔奇D,Amount_Drug
5mg/年,唑来膦酸,Amount_Drug
5mg,唑来膦酸,Amount_Drug
2.5mg/d,利维爱,Amount_Drug
600mg/片,钙尔奇D,Amount_Drug
4mg,骨折,Amount_Drug
0.25、0.5、1、2、4mg,骨折,Amount_Drug
30mmol/L,葡萄糖,Amount_Drug
5.5mmol/L,葡萄糖,Amount_Drug
1片,秋水仙碱,Amount_Drug
60mg,依托考昔,Amount_Drug
1.0g,碳酸氢钠,Amount_Drug
250ml,穿虎痛风合剂模拟剂,Amount_Drug
1片,穿虎痛风合剂模拟剂,Amount_Drug
250ml,穿虎痛风合剂,Amount_Drug
60mg,安康信,Amount_Drug
