from,to,rel
肝细胞,NASH,Anatomy_Disease
MTP,2型糖尿病,Anatomy_Disease
肠道,NAFLD,Anatomy_Disease
肝细胞,家族性高胆固醇血症,Anatomy_Disease
MTP,家族性高胆固醇血症,Anatomy_Disease
中性脂肪,NASH,Anatomy_Disease
MTP基因,NAFLD,Anatomy_Disease
MTPmRNA,NAFLD,Anatomy_Disease
MTP基因,脂肪肝,Anatomy_Disease
肝脏良性脂肪,NASH,Anatomy_Disease
肠细胞MTP,代谢性疾病,Anatomy_Disease
G等位基因,NASH,Anatomy_Disease
纯合子G/G基因型,NASH,Anatomy_Disease
G/G基因型,NASH,Anatomy_Disease
启动子区-493G/T,脂代谢异常,Anatomy_Disease
肝细胞,非酒精性脂肪性肝病,Anatomy_Disease
肠上皮细胞,非酒精性脂肪性肝病,Anatomy_Disease
脂质转运蛋白,非酒精性脂肪性肝病,Anatomy_Disease
脂肪,脂肪肝,Anatomy_Disease
MTP基因,血脂异常,Anatomy_Disease
MTP,血脂异常,Anatomy_Disease
MTP,代谢性疾病,Anatomy_Disease
肠上皮细胞,代谢性疾病,Anatomy_Disease
MTP启动子区,脂肪肝,Anatomy_Disease
MTP基因,NASH,Anatomy_Disease
MTP-493纯合子GG,β细胞功能障碍,Anatomy_Disease
GT/TT,β细胞功能障碍,Anatomy_Disease
启动子区-493G/T,NAFLD,Anatomy_Disease
启动子区-493G/T,NASH,Anatomy_Disease
胎盘,新生儿低血糖,Anatomy_Disease
骨,糖尿病,Anatomy_Disease
骨,骨质疏松,Anatomy_Disease
骨微循环,糖尿病微血管病变,Anatomy_Disease
骨组织,糖尿病微血管病变,Anatomy_Disease
骨,糖尿病微血管病变,Anatomy_Disease
硬骨素,糖尿病,Anatomy_Disease
脊椎,骨折,Anatomy_Disease
脊柱,骨折,Anatomy_Disease
股骨,骨折,Anatomy_Disease
髋骨,骨折,Anatomy_Disease
GLP1,心血管疾病,Anatomy_Disease
GLP-1,糖尿病性骨质疏松,Anatomy_Disease
骨,糖尿病性骨质疏松,Anatomy_Disease
胰岛素样生长因子I,糖尿病,Anatomy_Disease
IGF-I,糖尿病,Anatomy_Disease
骨钙素,糖尿病,Anatomy_Disease
OC,糖尿病,Anatomy_Disease
肠促胰腺素,糖尿病,Anatomy_Disease
PPARγ,糖尿病,Anatomy_Disease
Wnt,糖尿病,Anatomy_Disease
骨,糖尿病肾病,Anatomy_Disease
SO,糖尿病,Anatomy_Disease
骨,2型糖尿病,Anatomy_Disease
骨,骨折,Anatomy_Disease
肾系膜细胞,糖尿病肾病,Anatomy_Disease
NF-κB,糖尿病肾病,Anatomy_Disease
血小板,动脉粥样硬化,Anatomy_Disease
肾脏,低血糖,Anatomy_Disease
肝脏,肝功能不全,Anatomy_Disease
胚胎干细胞,1型糖尿病,Anatomy_Disease
胚胎干细胞,2型糖尿病,Anatomy_Disease
多能干细胞,1型糖尿病,Anatomy_Disease
多能干细胞,2型糖尿病,Anatomy_Disease
Oct4-GFP+细胞,畸胎瘤,Anatomy_Disease
内胚层样上皮细胞,畸胎瘤,Anatomy_Disease
强GFP的细胞,畸胎瘤,Anatomy_Disease
强GFP的(大部分)和弱GFP的细胞,畸胎瘤,Anatomy_Disease
心肌细胞,畸胎瘤,Anatomy_Disease
STAP干细胞,畸胎瘤,Anatomy_Disease
外胚层,畸胎瘤,Anatomy_Disease
中胚层,畸胎瘤,Anatomy_Disease
内胚层,畸胎瘤,Anatomy_Disease
视网膜,微血管事件,Anatomy_Disease
肾脏,微血管事件,Anatomy_Disease
阴茎,ED,Anatomy_Disease
阴茎血管,动脉粥样硬化,Anatomy_Disease
冠状动脉,动脉粥样硬化,Anatomy_Disease
颈动脉,动脉粥样硬化,Anatomy_Disease
股动脉,动脉粥样硬化,Anatomy_Disease
心脏,2型糖尿病,Anatomy_Disease
肾脏,全因死亡,Anatomy_Disease
肾素血管紧张素系统,高血压,Anatomy_Disease
RAS,高血压,Anatomy_Disease
肾小球,高血压,Anatomy_Disease
胰岛素,高血压,Anatomy_Disease
交感神经,高血压,Anatomy_Disease
血管内皮,高血压,Anatomy_Disease
心血管系统,高血压,Anatomy_Disease
交感神经,高胰岛素血症,Anatomy_Disease
血管内皮,高胰岛素血症,Anatomy_Disease
血管,高胰岛素血症,Anatomy_Disease
肝脏,MS,Anatomy_Disease
睾丸,MS,Anatomy_Disease
子宫,MS,Anatomy_Disease
大脑,MS,Anatomy_Disease
胎盘,MS,Anatomy_Disease
肝细胞,MS,Anatomy_Disease
SHBG,MS,Anatomy_Disease
性激素结合球蛋白,代谢综合征,Anatomy_Disease
SHBG,胰岛素抵抗,Anatomy_Disease
SHBG,糖尿病,Anatomy_Disease
SHBG,代谢综合征,Anatomy_Disease
性激素,代谢综合征,Anatomy_Disease
性激素,MS,Anatomy_Disease
胰岛素,代谢综合征,Anatomy_Disease
肝脏细胞,代谢综合征,Anatomy_Disease
SHBG基因启动子,MS,Anatomy_Disease
心,2型糖尿病,Anatomy_Disease
肾,糖尿病肾病,Anatomy_Disease
胰岛β细胞,老年糖尿病,Anatomy_Disease
PPARγ,2型糖尿病,Anatomy_Disease
脂肪组织,2型糖尿病,Anatomy_Disease
骨骼肌,2型糖尿病,Anatomy_Disease
胰腺β细胞,2型糖尿病,Anatomy_Disease
β细胞,老年糖尿病,Anatomy_Disease
α细胞,老年糖尿病,Anatomy_Disease
肝脏,肝肾功能受损,Anatomy_Disease
神经,骨质疏松,Anatomy_Disease
肠促胰素,糖尿病,Anatomy_Disease
肠道细胞,糖尿病,Anatomy_Disease
GLP,糖尿病,Anatomy_Disease
GLP-2,糖尿病,Anatomy_Disease
GLP-1,脑卒中,Anatomy_Disease
破骨基因,2型糖尿病,Anatomy_Disease
破骨细胞,2型糖尿病,Anatomy_Disease
OPG基因,2型糖尿病,Anatomy_Disease
骨小梁间隔,2型糖尿病,Anatomy_Disease
骨小梁,2型糖尿病,Anatomy_Disease
小梁,2型糖尿病,Anatomy_Disease
MLO-Y4细胞,2型糖尿病,Anatomy_Disease
骨髓,骨质疏松,Anatomy_Disease
脂肪细胞,骨质疏松,Anatomy_Disease
SOST基因,2型糖尿病,Anatomy_Disease
骨细胞,2型糖尿病,Anatomy_Disease
脂肪细胞,自发非肥胖性糖尿病,Anatomy_Disease
骨小梁,糖尿病,Anatomy_Disease
骨髓,糖尿病,Anatomy_Disease
脂肪细胞,糖尿病,Anatomy_Disease
胫骨,糖尿病,Anatomy_Disease
颅骨,糖尿病,Anatomy_Disease
AP-2,糖尿病,Anatomy_Disease
PPAR,糖尿病,Anatomy_Disease
BMSCs,糖尿病,Anatomy_Disease
GLP-1R,糖尿病,Anatomy_Disease
hBMSCs,糖尿病,Anatomy_Disease
神经,阿尔茨海默病,Anatomy_Disease
血管,阿尔茨海默病,Anatomy_Disease
GLP-1,脑梗死,Anatomy_Disease
神经,脑梗死,Anatomy_Disease
毛细血管,脑梗死,Anatomy_Disease
结状神经元,脑梗死,Anatomy_Disease
孤束核,脑梗死,Anatomy_Disease
下丘脑,脑梗死,Anatomy_Disease
GLP-1,中枢神经系统疾病,Anatomy_Disease
(GLP-1)类似物,2型糖尿病,Anatomy_Disease
GLP-1,骨质疏松,Anatomy_Disease
GLP-1R,骨脆性,Anatomy_Disease
GLP-1R,骨强度,Anatomy_Disease
皮质骨,骨脆性,Anatomy_Disease
皮质骨,骨强度,Anatomy_Disease
OPG基因,胰岛素抵抗,Anatomy_Disease
骨髓,皮质醇增多症,Anatomy_Disease
脂肪细胞,皮质醇增多症,Anatomy_Disease
骨小梁,自发非肥胖性糖尿病,Anatomy_Disease
胫骨,自发非肥胖性糖尿病,Anatomy_Disease
颅骨,自发非肥胖性糖尿病,Anatomy_Disease
骨钙素,自发非肥胖性糖尿病,Anatomy_Disease
AP-2,自发非肥胖性糖尿病,Anatomy_Disease
肠道L细胞,β淀粉体,Anatomy_Disease
GLP-1,β淀粉体,Anatomy_Disease
脑干,β淀粉体,Anatomy_Disease
孤束核,β淀粉体,Anatomy_Disease
CGRP,厌食症,Anatomy_Disease
肾小球,肾功能受损,Anatomy_Disease
中枢神经系统,胰岛素抵抗,Anatomy_Disease
下丘脑-垂体-肾上腺轴,胰岛素抵抗,Anatomy_Disease
肝脏,IR,Anatomy_Disease
骨骼肌,IR,Anatomy_Disease
脂肪组织,IR,Anatomy_Disease
脂肪,体重过重,Anatomy_Disease
胰腺,出生后早期营养过度,Anatomy_Disease
胰岛素,出生后早期营养过度,Anatomy_Disease
胰岛,出生后早期营养过度,Anatomy_Disease
胰岛细胞,出生后早期营养过度,Anatomy_Disease
外周组织,高胰岛素血症,Anatomy_Disease
胰岛β细胞,出生后早期营养过度,Anatomy_Disease
葡萄糖转运蛋白,出生后早期营养过度,Anatomy_Disease
GLUT,出生后早期营养过度,Anatomy_Disease
胰岛,营养过度,Anatomy_Disease
胰岛素效应器官组织,葡萄糖不耐受,Anatomy_Disease
肝脏,葡萄糖不耐受,Anatomy_Disease
骨骼肌,葡萄糖不耐受,Anatomy_Disease
脂肪,葡萄糖不耐受,Anatomy_Disease
胰岛素,葡萄糖不耐受,Anatomy_Disease
脂肪细胞,IR,Anatomy_Disease
SOCS3,IR,Anatomy_Disease
细胞因子信号抑制因子3,IR,Anatomy_Disease
NF-kB,IR,Anatomy_Disease
I转K,IR,Anatomy_Disease
IkB激酶,IR,Anatomy_Disease
IRS-1丝氨酸磷酸化,IR,Anatomy_Disease
JNK,IR,Anatomy_Disease
氨基末端蛋白激酶,IR,Anatomy_Disease
脂肪组织,高血糖,Anatomy_Disease
骨骼肌,高血糖,Anatomy_Disease
肝脏,高血糖,Anatomy_Disease
肝脏组织,IR,Anatomy_Disease
胰岛素,非酒精性脂肪肝,Anatomy_Disease
MAPK,IR,Anatomy_Disease
p38-丝裂原活化蛋白激酶,IR,Anatomy_Disease
骨骼肌细胞,IR,Anatomy_Disease
瘦素,代谢性疾病,Anatomy_Disease
胰岛素,代谢性疾病,Anatomy_Disease
下丘脑,代谢性疾病,Anatomy_Disease
胚胎,代谢性疾病,Anatomy_Disease
下丘脑,中枢IR,Anatomy_Disease
胰岛素,中枢IR,Anatomy_Disease
厌食神经元,中枢IR,Anatomy_Disease
迷走神经,中枢IR,Anatomy_Disease
交感神经,中枢IR,Anatomy_Disease
肝脏,中枢IR,Anatomy_Disease
饱和脂肪酸,IR,Anatomy_Disease
下丘脑,IR,Anatomy_Disease
胰岛素受体,IR,Anatomy_Disease
弓状核神经元,中枢IR,Anatomy_Disease
弓状核,生后早期营养过度,Anatomy_Disease
摄食激素,生后早期营养过度,Anatomy_Disease
下丘脑-垂体-肾上腺轴,MS,Anatomy_Disease
hypothalamic-pituitary-adrenalaxis,MS,Anatomy_Disease
HPA,MS,Anatomy_Disease
HPA轴,出生后早期营养过度,Anatomy_Disease
脂肪组织,出生后早期营养过度,Anatomy_Disease
内脏脂肪组织,出生后早期营养过度,Anatomy_Disease
肝脏组织,出生后早期营养过度,Anatomy_Disease
11β-HSD1,IR,Anatomy_Disease
可的松,IR,Anatomy_Disease
皮质醇,IR,Anatomy_Disease
内脏脂肪,IR,Anatomy_Disease
下丘脑,肥胖,Anatomy_Disease
下丘脑,糖尿病,Anatomy_Disease
下丘脑,出生后早期过度喂养,Anatomy_Disease
阿片黑素促皮质激素原,出生后早期过度喂养,Anatomy_Disease
POMC,出生后早期过度喂养,Anatomy_Disease
骨骼肌,出生后早期过度喂养,Anatomy_Disease
IRS-1,出生后早期过度喂养,Anatomy_Disease
GLUT4,出生后早期过度喂养,Anatomy_Disease
下丘脑,高胰岛素血症,Anatomy_Disease
厌食神经元,高胰岛素血症,Anatomy_Disease
厌食神经元,IR,Anatomy_Disease
迷走神经,高胰岛素血症,Anatomy_Disease
迷走神经,IR,Anatomy_Disease
交感神经,IR,Anatomy_Disease
弓状核,肥胖,Anatomy_Disease
摄食激素,肥胖,Anatomy_Disease
下丘脑-垂体-肾上腺轴,糖耐量受损,Anatomy_Disease
HPA,糖耐量受损,Anatomy_Disease
Klotho基因,1型糖尿病,Anatomy_Disease
抗衰老基因Klotho,1型糖尿病,Anatomy_Disease
TCF1,糖尿病,Anatomy_Disease
Tcf7,糖尿病,Anatomy_Disease
T细胞特异性转录因子,糖尿病,Anatomy_Disease
GIPR,糖尿病,Anatomy_Disease
GIP受体,糖尿病,Anatomy_Disease
GIP,糖尿病,Anatomy_Disease
葡萄糖依赖性促胰岛素多肽,糖尿病,Anatomy_Disease
GIPR,2型糖尿病,Anatomy_Disease
TCF1,2型糖尿病,Anatomy_Disease
SerpinB1,糖尿病,Anatomy_Disease
肝细胞,糖尿病,Anatomy_Disease
Trib3,糖尿病,Anatomy_Disease
细胞周期蛋白D1,糖尿病,Anatomy_Disease
CyclinD1,糖尿病,Anatomy_Disease
N-甲基-D-天冬氨酸受体,糖尿病,Anatomy_Disease
NMDARs,糖尿病,Anatomy_Disease
白细胞介素1β,β细胞功能障碍,Anatomy_Disease
白细胞介素1β,糖耐量异常,Anatomy_Disease
IL-1β,β细胞功能障碍,Anatomy_Disease
IL-1β,糖耐量异常,Anatomy_Disease
CHOP基因,2型糖尿病,Anatomy_Disease
CMPF,GDM,Anatomy_Disease
CMPF,2型糖尿病,Anatomy_Disease
CMPF,糖耐量受损,Anatomy_Disease
CMPF,糖尿病,Anatomy_Disease
CMPF,肥胖,Anatomy_Disease
活性氧,糖尿病,Anatomy_Disease
有机阴离子转运体,糖尿病,Anatomy_Disease
胰岛素基因,高血糖,Anatomy_Disease
核因子E2相关因子2,糖尿病,Anatomy_Disease
Nrf2,糖尿病,Anatomy_Disease
核因子E2相关因子2,肿瘤,Anatomy_Disease
Nrf2,肿瘤,Anatomy_Disease
LKB1,肿瘤,Anatomy_Disease
AMP活化的蛋白激酶,肿瘤,Anatomy_Disease
AMPK,肿瘤,Anatomy_Disease
LKB1,乳腺癌,Anatomy_Disease
AMP活化的蛋白激酶,乳腺癌,Anatomy_Disease
AMPK,乳腺癌,Anatomy_Disease
LKB1,前列腺癌,Anatomy_Disease
AMP活化的蛋白激酶,前列腺癌,Anatomy_Disease
AMPK,前列腺癌,Anatomy_Disease
LKB1,卵巢癌,Anatomy_Disease
AMP活化的蛋白激酶,卵巢癌,Anatomy_Disease
AMPK,卵巢癌,Anatomy_Disease
活性氧簇,胰岛素抵抗,Anatomy_Disease
ROS,胰岛素抵抗,Anatomy_Disease
肾小球,代谢紊乱症候群,Anatomy_Disease
胰岛素信号通路,糖尿病,Anatomy_Disease
NAD(P)H过氧化酶,糖尿病肾病,Anatomy_Disease
cAMP-蛋白激酶A,糖尿病肾病,Anatomy_Disease
PKA,糖尿病肾病,Anatomy_Disease
ROS,肿瘤,Anatomy_Disease
ROS,乳腺癌,Anatomy_Disease
胞外基质,肿瘤,Anatomy_Disease
ROS-p53信号,肺癌,Anatomy_Disease
RhoA通路,黑色素瘤,Anatomy_Disease
Keap1-C151位点,肿瘤,Anatomy_Disease
Nrf2通路,肿瘤,Anatomy_Disease
肿瘤转移相关蛋白低氧诱导因子1,肿瘤,Anatomy_Disease
血管内皮生长因子,肿瘤,Anatomy_Disease
肿瘤细胞,肿瘤,Anatomy_Disease
Nrf2基因,肿瘤,Anatomy_Disease
Nrf2,肝癌,Anatomy_Disease
正常细胞,肿瘤,Anatomy_Disease
红细胞,慢性肾脏病,Anatomy_Disease
肾,慢性肾脏病,Anatomy_Disease
肾脏,肾功能严重损害,Anatomy_Disease
肾脏,慢性肾脏病,Anatomy_Disease
肾上腺皮质,糖尿病,Anatomy_Disease
MCP-1mRNA,ACS,Anatomy_Disease
内质网应激相关基因,GRACE,Anatomy_Disease
髓质,糖尿病,Anatomy_Disease
巨噬细胞,AS,Anatomy_Disease
平滑肌细胞,AS,Anatomy_Disease
内皮细胞,ACS,Anatomy_Disease
血管内皮,ACS,Anatomy_Disease
mTOR,动脉粥样硬化,Anatomy_Disease
Akt,动脉粥样硬化,Anatomy_Disease
PI3K,动脉粥样硬化,Anatomy_Disease
肾上腺皮质,ACS,Anatomy_Disease
MAGE,ACS,Anatomy_Disease
LAGE,ACS,Anatomy_Disease
髓质,ACS,Anatomy_Disease
T淋巴细胞,自身免疫糖尿病,Anatomy_Disease
胰岛β细胞,自身免疫糖尿病,Anatomy_Disease
HLA-DQ,糖尿病,Anatomy_Disease
HLA-DQ,LADA,Anatomy_Disease
HLA单倍型,糖尿病,Anatomy_Disease
白细胞抗原,糖尿病,Anatomy_Disease
人类主要组织相容性复合物,糖尿病,Anatomy_Disease
胰岛β细胞功能,LADA,Anatomy_Disease
胰岛β细胞功能,2型糖尿病,Anatomy_Disease
肾单位远曲小管,Gitelman综合征,Anatomy_Disease
胰岛素,成人隐匿性自身免疫糖尿病,Anatomy_Disease
肾小管离子通道,Bartter综合征,Anatomy_Disease
髓袢升支粗段,Bartter综合征,Anatomy_Disease
远曲小管,Gitelman综合征,Anatomy_Disease
SLCl2A3,Gitelman综合征,Anatomy_Disease
肾脏远曲小管,Gitelman综合征,Anatomy_Disease
钠-氯共同转运体,Gitelman综合征,Anatomy_Disease
SLCl2A3基因,Gitelman综合征,Anatomy_Disease
CLCNKB,Bartter综合征,Anatomy_Disease
CLCNKB基因,Gitelman综合征,Anatomy_Disease
肾脏髓袢升支粗段,Bartter综合征,Anatomy_Disease
远曲小管,Bartter综合征,Anatomy_Disease
基底外侧膜,Bartter综合征,Anatomy_Disease
皮质集合管细胞,Bartter综合征,Anatomy_Disease
肾小球旁器,Gitelman综合征,Anatomy_Disease
肾小管,干燥综合征,Anatomy_Disease
NCCT,干燥综合征,Anatomy_Disease
抗NCCT的自身抗体,干燥综合征,Anatomy_Disease
外周血,成人隐匿性自身免疫糖尿病,Anatomy_Disease
单个核细胞,成人隐匿性自身免疫糖尿病,Anatomy_Disease
集合管,Gitelman综合征,Anatomy_Disease
β细胞,线粒体基因突变糖尿病,Anatomy_Disease
线粒体基因A3243G,线粒体基因突变糖尿病,Anatomy_Disease
胰岛,线粒体基因突变糖尿病,Anatomy_Disease
中枢神经,线粒体基因突变,Anatomy_Disease
视网膜,线粒体基因突变,Anatomy_Disease
心肌,线粒体基因突变,Anatomy_Disease
骨骼肌,线粒体基因突变,Anatomy_Disease
肾,线粒体基因突变,Anatomy_Disease
胰岛,线粒体基因突变,Anatomy_Disease
耳蜗细胞,线粒体基因突变,Anatomy_Disease
线粒体基因,线粒体基因突变,Anatomy_Disease
心脏,线粒体基因突变疾病,Anatomy_Disease
心脏,线粒体心肌病,Anatomy_Disease
线粒体A3243G,肥厚性重塑,Anatomy_Disease
骨骼肌,肥厚性重塑,Anatomy_Disease
心肌细胞,心肌病,Anatomy_Disease
tRNA,线粒体DNA突变,Anatomy_Disease
心肌,线粒体DNA突变,Anatomy_Disease
心肌组织,心肌肥厚,Anatomy_Disease
线粒体,扩张型心肌病,Anatomy_Disease
心肌,扩张型心肌病,Anatomy_Disease
氧化磷酸化系统,扩张型心肌病,Anatomy_Disease
线粒体tRNA,心功能不全,Anatomy_Disease
ATP,心功能不全,Anatomy_Disease
线粒体,线粒体A3243G突变心肌病,Anatomy_Disease
胰岛β细胞,线粒体基因突变糖尿病,Anatomy_Disease
周围血白细胞,线粒体A3243G突变,Anatomy_Disease
尿沉渣细胞,线粒体A3243G突变,Anatomy_Disease
骨骼肌,线粒体A3243G突变,Anatomy_Disease
口腔颊粘膜细胞,线粒体A3243G突变,Anatomy_Disease
口腔粘膜,线粒体A3243G突变,Anatomy_Disease
线粒体A3243G,心肌病变,Anatomy_Disease
骨骼肌,心肌病变,Anatomy_Disease
心肌细胞,能量代谢异常,Anatomy_Disease
心肌组织,心功能不全,Anatomy_Disease
线粒体,心脏收缩功能障碍,Anatomy_Disease
心肌,心脏收缩功能障碍,Anatomy_Disease
氧化磷酸化系统,心脏收缩功能障碍,Anatomy_Disease
线粒体tRNA,心肌扩张,Anatomy_Disease
ATP,心肌扩张,Anatomy_Disease
胰岛β细胞,心肌病,Anatomy_Disease
黄嘌呤氧化还原酶,高尿酸血症,Anatomy_Disease
嘌呤氧化还原酶,高尿酸血症,Anatomy_Disease
膀胱,肾癌,Anatomy_Disease
前列腺,肾癌,Anatomy_Disease
前列腺,痛风,Anatomy_Disease
肥胖基因,肥胖,Anatomy_Disease
ob,肥胖,Anatomy_Disease
ABCG2,高尿酸血症,Anatomy_Disease
ABCG2,痛风,Anatomy_Disease
尿酸转运蛋白,高尿酸血症,Anatomy_Disease
XOR,肿瘤,Anatomy_Disease
XOR,肺癌,Anatomy_Disease
XOR,乳腺癌,Anatomy_Disease
MMP-1,乳腺癌,Anatomy_Disease
基质金属蛋白酶1,乳腺癌,Anatomy_Disease
COX-2,乳腺癌,Anatomy_Disease
环氧化酶2,乳腺癌,Anatomy_Disease
Id1,乳腺癌,Anatomy_Disease
抑制分化蛋白1,乳腺癌,Anatomy_Disease
XOR,高尿酸血症,Anatomy_Disease
瘦素,肥胖,Anatomy_Disease
Q141K,痛风,Anatomy_Disease
C421A,非乳头状肾细胞癌,Anatomy_Disease
黄嘌呤氧化还原酶,肿瘤,Anatomy_Disease
XOR,高侵略性肿瘤,Anatomy_Disease
上皮细胞,乳腺癌,Anatomy_Disease
膀胱,泌尿系统癌症,Anatomy_Disease
前列腺,泌尿系统癌症,Anatomy_Disease
瘦素,2型糖尿病,Anatomy_Disease
肥胖基因,2型糖尿病,Anatomy_Disease
ob,2型糖尿病,Anatomy_Disease
肝脏,高尿酸血症,Anatomy_Disease
C421A,弥漫性大B细胞淋巴瘤,Anatomy_Disease
尿酸转运蛋白,癌症,Anatomy_Disease
XOR,胃癌,Anatomy_Disease
XOR,结直肠癌,Anatomy_Disease
XOR,卵巢癌,Anatomy_Disease
XOR,非小细胞肺癌,Anatomy_Disease
XOR,肝细胞癌,Anatomy_Disease
XOR,结肠直肠癌,Anatomy_Disease
XOR,大肠癌,Anatomy_Disease
XOR,癌症发,Anatomy_Disease
P450c17(CYP17)基因,CAH,Anatomy_Disease
CYP17基因,CAH,Anatomy_Disease
染色体10q24-q25,CAH,Anatomy_Disease
细胞色素P450c17基因,CAH,Anatomy_Disease
肾上腺皮质,CAH,Anatomy_Disease
性腺,CAH,Anatomy_Disease
肾上腺皮质或髓质,肾上腺髓质脂肪瘤,Anatomy_Disease
骨髓造血细胞,肾上腺髓质脂肪瘤,Anatomy_Disease
脂肪组织,肾上腺髓质脂肪瘤,Anatomy_Disease
17α-羟化酶,先天性肾上腺皮质增生症,Anatomy_Disease
P450c17(CYP17)基因,先天性肾上腺皮质增生症,Anatomy_Disease
CYP17基因,先天性肾上腺皮质增生症,Anatomy_Disease
子宫,先天性肾上腺皮质增生症,Anatomy_Disease
卵巢,先天性肾上腺皮质增生症,Anatomy_Disease
脂肪细胞,肾上腺髓质脂肪瘤,Anatomy_Disease
肾上腺皮质细胞,肾上腺髓质脂肪瘤,Anatomy_Disease
17α-羟化酶,CAH,Anatomy_Disease
双侧卵巢,先天性肾上腺皮质增生症,Anatomy_Disease
"17,20-裂链酶",CAH,Anatomy_Disease
肾上腺,CAH,Anatomy_Disease
肾上腺,基因缺陷,Anatomy_Disease
CYP17基因,基因缺陷,Anatomy_Disease
性腺,基因缺陷,Anatomy_Disease
肾上腺皮质束状带,基因缺陷,Anatomy_Disease
"17,20-裂链酶",双侧肾上腺增生肥大,Anatomy_Disease
17α-羟化酶的CYP17基因,17α-羟化酶缺陷症,Anatomy_Disease
骨髓造血细胞,AML,Anatomy_Disease
脂肪细胞,AML,Anatomy_Disease
肾上腺皮质细胞,AML,Anatomy_Disease
毛细血管网状内皮细胞,AML,Anatomy_Disease
造血细胞,AML,Anatomy_Disease
21-羟化酶,肾上腺髓质脂肪瘤,Anatomy_Disease
11β-羟化酶,肾上腺髓质脂肪瘤,Anatomy_Disease
17α-羟化酶,肾上腺髓质脂肪瘤,Anatomy_Disease
右侧肾上腺,CAH,Anatomy_Disease
脑垂体前叶,肾上腺髓质脂肪瘤,Anatomy_Disease
肾上腺组织,肾上腺髓质脂肪瘤,Anatomy_Disease
骨髓组织,肾上腺髓质脂肪瘤,Anatomy_Disease
肾上腺,髓质脂肪瘤,Anatomy_Disease
脂肪组织,髓质脂肪瘤,Anatomy_Disease
肾上腺皮质,髓质脂肪瘤,Anatomy_Disease
骨髓,髓质脂肪瘤,Anatomy_Disease
造血细胞,髓质脂肪瘤,Anatomy_Disease
肾上腺皮质前体细胞,髓质脂肪瘤,Anatomy_Disease
脂肪细胞,髓质脂肪瘤,Anatomy_Disease
雄激素受体,肿瘤,Anatomy_Disease
CYP17基因,肾上腺髓质脂肪瘤,Anatomy_Disease
肾上腺皮质或髓质,AML,Anatomy_Disease
脂肪组织,AML,Anatomy_Disease
左腹膜后肾上腺区域,肿瘤,Anatomy_Disease
21-羟化酶,CAH,Anatomy_Disease
11β-羟化酶,CAH,Anatomy_Disease
肾上腺皮质细胞,灶性坏死和变性,Anatomy_Disease
阴道,糖尿病,Anatomy_Disease
腹内脂肪,腹型肥胖,Anatomy_Disease
心,糖尿病,Anatomy_Disease
肾,糖尿病,Anatomy_Disease
脂肪细胞,动脉粥样硬化,Anatomy_Disease
骨骼肌,MS,Anatomy_Disease
骨骼肌,代谢综合征,Anatomy_Disease
肝脏,心血管疾病,Anatomy_Disease
肝组织,肥胖,Anatomy_Disease
肝组织,2型糖尿病,Anatomy_Disease
肝组织,心血管疾病,Anatomy_Disease
内脏,中心性肥胖,Anatomy_Disease
内脏,糖尿病,Anatomy_Disease
内脏,心血管疾病,Anatomy_Disease
AMPK,低脂联素血症,Anatomy_Disease
AMPK,MS,Anatomy_Disease
AMPK,肥胖,Anatomy_Disease
脂肪组织,MS,Anatomy_Disease
AMPK,代谢性疾病,Anatomy_Disease
脂肪组织,代谢性疾病,Anatomy_Disease
肝脏,代谢性疾病,Anatomy_Disease
内脏,2型糖尿病,Anatomy_Disease
脂肪细胞,代谢综合征,Anatomy_Disease
β细胞,高甘油三酯血症,Anatomy_Disease
胰岛细胞,高甘油三酯血症,Anatomy_Disease
胃,T2DM,Anatomy_Disease
内脏,肥胖,Anatomy_Disease
卵泡膜细胞,PCOS,Anatomy_Disease
卵巢,高雄激素血症,Anatomy_Disease
卵泡膜细胞,高雄激素血症,Anatomy_Disease
肾上腺,高雄激素血症,Anatomy_Disease
肾上腺,PCOS,Anatomy_Disease
肾上腺NCI-H295R细胞,PCOS,Anatomy_Disease
肌肉,胰岛素抵抗,Anatomy_Disease
肌肉,血脂代谢紊乱,Anatomy_Disease
肌肉,PCOS,Anatomy_Disease
肝脏,血脂代谢紊乱,Anatomy_Disease
肝脏,PCOS,Anatomy_Disease
脂肪细胞,血脂代谢紊乱,Anatomy_Disease
脂肪细胞,PCOS,Anatomy_Disease
P450c17,PCOS,Anatomy_Disease
肾上腺NCI-H295R细胞,IR,Anatomy_Disease
17α-羟化酶,IR,Anatomy_Disease
"17,20-裂解酶",IR,Anatomy_Disease
P450c17,IR,Anatomy_Disease
NCI-295R细胞,PCOS,Anatomy_Disease
"17,20-裂解酶",PCOS,Anatomy_Disease
JNK,胰岛素抵抗,Anatomy_Disease
CPT-1,胰岛素抵抗,Anatomy_Disease
肉毒碱脂酰转移酶1,胰岛素抵抗,Anatomy_Disease
骨骼肌细胞,胰岛素抵抗,Anatomy_Disease
P450c17,胰岛素抵抗,Anatomy_Disease
"17,20-裂解酶",胰岛素抵抗,Anatomy_Disease
C2C12骨骼肌细胞,胰岛素抵抗,Anatomy_Disease
肾上腺NCI-H295R细胞,高雄激素血症,Anatomy_Disease
P450c17,高雄激素血症,Anatomy_Disease
"17,20-裂解酶",高雄激素血症,Anatomy_Disease
腹腔,MS,Anatomy_Disease
内脏脂肪,MS,Anatomy_Disease
微动脉,微循环障碍,Anatomy_Disease
