from,to,rel
TZD类药物,糖尿病,Drug_Disease
预混胰岛素,低血糖,Drug_Disease
达美康缓释片,2型糖尿病,Drug_Disease
百普乐,2型糖尿病,Drug_Disease
达美康缓释片,糖尿病,Drug_Disease
百普乐,糖尿病,Drug_Disease
百普乐襆,2型糖尿病,Drug_Disease
吲达帕胺,2型糖尿病,Drug_Disease
培哚普利,2型糖尿病,Drug_Disease
格列齐特,2型糖尿病,Drug_Disease
达美康缓释片,大血管并发症,Drug_Disease
百普乐,大血管并发症,Drug_Disease
降糖药物,糖尿病,Drug_Disease
抗高血压药物,高血压,Drug_Disease
氯甲苯噻嗪,肥胖,Drug_Disease
长效口服降糖药物,老年糖尿病,Drug_Disease
α-葡萄糖苷酶抑制剂,2型糖尿病,Drug_Disease
瑞格列奈,糖尿病肾病,Drug_Disease
DPP-4抑制剂,老年糖尿病,Drug_Disease
α-葡萄糖苷酶抑制剂,老年糖尿病,Drug_Disease
格列本脲,2型糖尿病,Drug_Disease
二甲双胍,糖耐量受损,Drug_Disease
α-葡萄糖苷酶抑制剂,糖尿病,Drug_Disease
胰岛素增敏剂,2型糖尿病,Drug_Disease
DPP4抑制剂,老年糖尿病,Drug_Disease
维格列汀,糖耐量受损,Drug_Disease
胰岛素促分泌剂,老年糖尿病,Drug_Disease
非磺脲类,老年糖尿病,Drug_Disease
噻唑烷二酮类,老年糖尿病,Drug_Disease
拜阿司匹林,老年糖尿病,Drug_Disease
那格列奈,2型糖尿病,Drug_Disease
非磺脲类胰岛素促泌剂,2型糖尿病,Drug_Disease
TZD类,2型糖尿病,Drug_Disease
磺脲类药物,肝肾功能受损,Drug_Disease
二甲双胍,颈动脉粥样硬化,Drug_Disease
磺脲类药物,颈动脉粥样硬化,Drug_Disease
格列喹酮,肝肾功能受损,Drug_Disease
磺脲类药物,糖耐量受损,Drug_Disease
二甲双胍,肥胖型老年糖尿病,Drug_Disease
二甲双胍,肾功能不全,Drug_Disease
二甲双胍,肝脏疾病,Drug_Disease
二甲双胍,心力衰竭,Drug_Disease
(GLP-1)类似物,2型糖尿病,Drug_Disease
GLP-1,骨质疏松,Drug_Disease
PKA抑制剂,2型糖尿病,Drug_Disease
链唑霉素,自发非肥胖性糖尿病,Drug_Disease
GLP-1类似物,阿尔茨海默病,Drug_Disease
神经,阿尔茨海默病,Drug_Disease
GLP-1类似物,脑梗死,Drug_Disease
链唑霉素,糖尿病,Drug_Disease
利拉鲁肽,脑梗死,Drug_Disease
胰升糖素,1型糖尿病,Drug_Disease
胰高血糖素,1型糖尿病,Drug_Disease
钙通道阻滞剂(CCB),高血压,Drug_Disease
噻嗪类,高血压,Drug_Disease
袢利尿剂,高血压,Drug_Disease
B受体阻滞剂,高血压,Drug_Disease
ARB,糖尿病。肾病,Drug_Disease
ACEI,糖尿病。肾病,Drug_Disease
群多普利,高血压,Drug_Disease
维拉帕米,高血压,Drug_Disease
群多普利组,高血压,Drug_Disease
坎地沙坦,糖尿病,Drug_Disease
培哚普利,糖尿病,Drug_Disease
培哚普利,肾功能减退,Drug_Disease
贝那普利,肾功能不全,Drug_Disease
雷米普利,肾功能不全,Drug_Disease
福辛普利,肾功能不全,Drug_Disease
赖诺普利,肾功能不全,Drug_Disease
氯沙坦,肾功能不全,Drug_Disease
缬沙坦,肾功能减退,Drug_Disease
替米沙坦,肾功能不全,Drug_Disease
坎地沙坦,肾功能不全,Drug_Disease
厄贝沙坦,肾功能不全,Drug_Disease
拜新同,高血压,Drug_Disease
硝苯地平,高血压,Drug_Disease
CCB,高血压,Drug_Disease
长效钙通道阻滞剂,肾功能受损,Drug_Disease
长效钙通道阻滞剂,"冠-fl,病",Drug_Disease
长效钙通道阻滞剂,肾动脉狭窄,Drug_Disease
ACEI,CKD,Drug_Disease
ARB,CKD,Drug_Disease
二氢吡啶类CCB,糖尿病,Drug_Disease
氨氯地平,糖尿病,Drug_Disease
贝那普利,糖尿病,Drug_Disease
噻嗪类利尿剂,肾病,Drug_Disease
贝那普利,肾病,Drug_Disease
非二氢吡啶CCB类药物,糖尿病肾病,Drug_Disease
非二氢吡啶CCB类药物,肾病,Drug_Disease
ACEI,肾病,Drug_Disease
B受体阻滞剂,肾病,Drug_Disease
利尿剂,糖尿病。肾病,Drug_Disease
噻嗪类或袢利尿剂,糖尿病。肾病,Drug_Disease
噻嗪类或袢利尿剂,高血压,Drug_Disease
氢氯噻嗪,糖尿病。肾病,Drug_Disease
CCB,收缩期高血压,Drug_Disease
ACEI,收缩期高血压,Drug_Disease
ACEI,心血管事件,Drug_Disease
CCB,心血管事件,Drug_Disease
氢氯噻嗪,高血压,Drug_Disease
噻嗪类或袢利尿剂,糖尿病肾病,Drug_Disease
CCB,糖尿病肾病,Drug_Disease
B受体阻滞剂,糖尿病,Drug_Disease
ACEI,肾功能的衰退,Drug_Disease
B受体阻滞剂,2型糖尿病,Drug_Disease
B受体阻滞剂,微血管和大血管并发症,Drug_Disease
ACEI,1型DN,Drug_Disease
ARB,1型DN,Drug_Disease
醛固酮受体拮抗剂(MRA),1型DN,Drug_Disease
赖诺普利,1型DN,Drug_Disease
螺内酯,1型DN,Drug_Disease
肾素抑制剂,2型糖尿病,Drug_Disease
阿利吉仑,2型糖尿病,Drug_Disease
氯沙坦,2型糖尿病,Drug_Disease
ARB,糖尿病,Drug_Disease
阿利吉仑,糖尿病,Drug_Disease
ACEI,糖尿病肾病患者,Drug_Disease
ARB,糖尿病肾病患者,Drug_Disease
他汀类药物,糖尿病血管疾病,Drug_Disease
贝特类降脂药,糖尿病,Drug_Disease
他汀类,混合性高脂血症,Drug_Disease
贝特类,混合性高脂血症,Drug_Disease
他汀类,混合性血脂异常,Drug_Disease
贝特类,混合性血脂异常,Drug_Disease
非诺贝特,混合性血脂异常,Drug_Disease
他汀类,血脂紊乱,Drug_Disease
依折麦布,血脂紊乱,Drug_Disease
辛伐他汀,肾功能,Drug_Disease
氟伐他汀,肾功能,Drug_Disease
他汀,肾功能,Drug_Disease
阿托伐他汀,肾脏疾病,Drug_Disease
阿托伐他汀,肾功能不全,Drug_Disease
烟酸,肾功能减退,Drug_Disease
阿昔莫司,肾功能减退,Drug_Disease
吉非贝齐,糖尿病,Drug_Disease
苯扎贝特,糖尿病,Drug_Disease
吉非贝齐,肾功能减退,Drug_Disease
非诺贝特,肾功能减退,Drug_Disease
微循环扩张剂,微循环障碍性疾病,Drug_Disease
胰激肽原酶肠溶片,微循环障碍性疾病,Drug_Disease
怡开,微循环障碍性疾病,Drug_Disease
微循环扩张剂,肾病,Drug_Disease
微循环扩张剂,周围神经病,Drug_Disease
微循环扩张剂,视网膜病,Drug_Disease
怡开,肾病,Drug_Disease
怡开,周围神经病,Drug_Disease
怡开,视网膜病,Drug_Disease
羟苯磺酸钙(导升明),糖尿病性微血管病变,Drug_Disease
羟苯磺酸钙(导升明),视网膜病,Drug_Disease
羟苯磺酸钙(导升明),肾小球硬化症,Drug_Disease
羟苯磺酸钙(导升明),基.威氏综合征,Drug_Disease
羟苯磺酸钙(导升明),肾功能不全,Drug_Disease
中药,糖尿病肾病,Drug_Disease
大黄酸,糖尿病肾病,Drug_Disease
雷公藤甲素,糖尿病肾病,Drug_Disease
中成药,糖尿病肾病,Drug_Disease
复方血栓通胶囊,糖尿病肾病,Drug_Disease
金水宝,糖尿病肾病,Drug_Disease
抗AGE药物Pyridorin,糖尿病。肾病,Drug_Disease
抗纤维化类药物,糖尿病。肾病,Drug_Disease
舒洛地昔,糖尿病。肾病,Drug_Disease
内皮受体拮抗剂,糖尿病。肾病,Drug_Disease
阿曲生坦,糖尿病。肾病,Drug_Disease
钙通道阻滞剂(CCB),糖尿病。肾病,Drug_Disease
钙通道阻滞剂(CCB),糖尿病,Drug_Disease
噻嗪类,糖尿病。肾病,Drug_Disease
噻嗪类,糖尿病,Drug_Disease
袢利尿剂,糖尿病。肾病,Drug_Disease
袢利尿剂,糖尿病,Drug_Disease
B受体阻滞剂,糖尿病。肾病,Drug_Disease
群多普利,2型DM,Drug_Disease
维拉帕米,2型DM,Drug_Disease
群多普利组,2型DM,Drug_Disease
糖皮质激素,出生后早期营养过度,Drug_Disease
链脲佐菌素,1型糖尿病,Drug_Disease
STZ,1型糖尿病,Drug_Disease
右美沙芬,糖尿病,Drug_Disease
双特异性酪氨酸激酶抑制剂,糖尿病,Drug_Disease
DYRK1A,糖尿病,Drug_Disease
去氢骆驼蓬碱,糖尿病,Drug_Disease
Harmine,糖尿病,Drug_Disease
氨基吡嗪,糖尿病,Drug_Disease
Otelixizumab,1型糖尿病,Drug_Disease
抗CD3单抗药物,1型糖尿病,Drug_Disease
羟化氯喹,β细胞功能障碍,Drug_Disease
羟化氯喹,糖耐量异常,Drug_Disease
抗氧化剂,糖尿病,Drug_Disease
抗氧化剂,肿瘤,Drug_Disease
噻唑烷二酮类,膀胱癌,Drug_Disease
吡格列酮,膀胱癌,Drug_Disease
胰升糖素样肽1(GLP-1)激动剂,胰腺上皮瘤变,Drug_Disease
二甲双胍,肿瘤,Drug_Disease
二甲双胍,乳腺癌,Drug_Disease
二甲双胍,肠癌,Drug_Disease
二甲双胍,肺癌,Drug_Disease
二甲双胍,前列腺癌,Drug_Disease
二甲双胍,卵巢癌,Drug_Disease
口服降糖药,肿瘤,Drug_Disease
常规降糖药物,糖尿病慢性并发症,Drug_Disease
抗氧化剂,糖尿病慢性并发症,Drug_Disease
外源性非酶类抗氧化剂,糖尿病慢性并发症,Drug_Disease
维生素C,糖尿病慢性并发症,Drug_Disease
维生素E,糖尿病慢性并发症,Drug_Disease
胡萝卜素,糖尿病慢性并发症,Drug_Disease
褪黑素,糖尿病慢性并发症,Drug_Disease
三联抗氧化,糖尿病,Drug_Disease
维生素C,糖尿病,Drug_Disease
维生素E,糖尿病,Drug_Disease
硫辛酸,糖尿病,Drug_Disease
抗氧化剂,糖尿病周围神经病变,Drug_Disease
抗氧化剂,血管功能紊乱,Drug_Disease
Nrf2激动剂,糖尿病肾病,Drug_Disease
莱菔硫烷,糖尿病肾病,Drug_Disease
sulforaphane,糖尿病肾病,Drug_Disease
SF,糖尿病肾病,Drug_Disease
姜黄素,糖尿病溃疡,Drug_Disease
肉桂醛,糖尿病溃疡,Drug_Disease
硫辛酸,糖尿病周围神经病变,Drug_Disease
利拉鲁肽,糖尿病肾病,Drug_Disease
二肽基肽酶IV抑制剂,肿瘤,Drug_Disease
DPP-4i,肿瘤,Drug_Disease
抗氧化剂,黑色素瘤,Drug_Disease
N-乙酰半胱氨酸,黑色素瘤,Drug_Disease
NAC,黑色素瘤,Drug_Disease
NAC,肺癌,Drug_Disease
维生素E,肺癌,Drug_Disease
抗氧化剂,胃肠道肿瘤,Drug_Disease
维生素A、C、E,胃肠道肿瘤,Drug_Disease
β-胡萝卜素,胃肠道肿瘤,Drug_Disease
硒,胃肠道肿瘤,Drug_Disease
抗氧化剂,死亡,Drug_Disease
维生素A、C、E,死亡,Drug_Disease
β-胡萝卜素,死亡,Drug_Disease
硒,死亡,Drug_Disease
抗氧化剂,前列腺癌,Drug_Disease
维生素E,前列腺癌,Drug_Disease
硫辛酸,糖尿病神经病变,Drug_Disease
硫辛酸,肿瘤,Drug_Disease
抗糖尿病药物,肿瘤,Drug_Disease
沙格列汀,肿瘤,Drug_Disease
西格列汀,肿瘤,Drug_Disease
降糖药物,肿瘤,Drug_Disease
抗氧化剂,癌症,Drug_Disease
噻唑烷二酮类,肿瘤,Drug_Disease
吡格列酮,肿瘤,Drug_Disease
Nrf2激动剂,糖尿病,Drug_Disease
Nrf2激动剂,代谢紊乱症候群,Drug_Disease
莱菔硫烷,糖尿病,Drug_Disease
莱菔硫烷,代谢紊乱症候群,Drug_Disease
SF,糖尿病,Drug_Disease
SF,代谢紊乱症候群,Drug_Disease
抗糖尿病药物,糖尿病神经病变,Drug_Disease
DPP-4i,糖尿病神经病变,Drug_Disease
沙格列汀,糖尿病神经病变,Drug_Disease
西格列汀,糖尿病神经病变,Drug_Disease
口服降糖药,慢性肾脏病,Drug_Disease
口服降糖药物,慢性肾脏病,Drug_Disease
二甲双胍,慢性肾脏病,Drug_Disease
第一代磺脲类药物,慢性肾脏病,Drug_Disease
甲苯磺丁脲,慢性肾脏病,Drug_Disease
第二代磺脲类药物,慢性肾脏病,Drug_Disease
格列本脲,慢性肾脏病,Drug_Disease
格列美脲,慢性肾脏病,Drug_Disease
格列吡嗪,慢性肾脏病,Drug_Disease
格列齐特,慢性肾脏病,Drug_Disease
格列喹酮,慢性肾脏病,Drug_Disease
那格列奈,肾功能损害,Drug_Disease
瑞格列奈,慢性肾脏病,Drug_Disease
吡格列酮,慢性肾脏病,Drug_Disease
罗格列酮,肾功能损伤,Drug_Disease
阿卡波糖,慢性肾脏病,Drug_Disease
伏格列波糖,慢性肾脏病,Drug_Disease
西格列汀,肾功能不全,Drug_Disease
西格列汀,肾病,Drug_Disease
沙格列汀,肾功能不全,Drug_Disease
维格列汀,肾功能不全,Drug_Disease
阿格列汀,肾功能受损,Drug_Disease
阿格列汀,肾病,Drug_Disease
利格列汀,糖尿病,Drug_Disease
利格列汀,慢性肾脏病,Drug_Disease
磺脲类,高血糖,Drug_Disease
胰岛素促泌剂,高血糖,Drug_Disease
二甲双胍,低血糖,Drug_Disease
瑞格列奈,肾功能损害,Drug_Disease
雌激素类,急性心脑损害,Drug_Disease
雌激素类,急性感染,Drug_Disease
雌激素类,ACS,Drug_Disease
雌激素类,糖尿病急性并发症,Drug_Disease
胰岛素,成人隐匿性自身免疫糖尿病,Drug_Disease
氯化钾缓释片,成人隐匿性自身免疫糖尿病,Drug_Disease
螺内酯,成人隐匿性自身免疫糖尿病,Drug_Disease
门冬氨酸钾镁注射液,成人隐匿性自身免疫糖尿病,Drug_Disease
安体舒通,成人隐匿性自身免疫糖尿病,Drug_Disease
保钾利尿剂,Gitelman综合征,Drug_Disease
氯化镁,Gitelman综合征,Drug_Disease
醛固酮拮抗剂,Gitelman综合征,Drug_Disease
安体舒通,Gitelman综合征,Drug_Disease
环氧化酶抑制剂,Bartter综合征,Drug_Disease
格列齐特,糖尿病,Drug_Disease
诺和锐30,糖尿病,Drug_Disease
胰岛素,线粒体突变所致糖尿病,Drug_Disease
磺脲类降糖药,线粒体突变所致糖尿病,Drug_Disease
双胍类药物,线粒体突变所致糖尿病,Drug_Disease
非二氢吡啶类钙通道阻滞剂,左心室肥厚,Drug_Disease
非二氢吡啶类钙通道阻滞剂,收缩障碍,Drug_Disease
β-受体阻滞,左心室肥厚,Drug_Disease
β-受体阻滞,收缩障碍,Drug_Disease
β-受体阻滞,肥厚型心肌病,Drug_Disease
非二氢吡啶类钙通道阻滞剂,肥厚型心肌病,Drug_Disease
辅酶Q10,线粒体基因突变糖尿病,Drug_Disease
倍他乐克缓释片,线粒体基因突变糖尿病,Drug_Disease
科素亚,线粒体基因突变糖尿病,Drug_Disease
肾炎康复片,线粒体基因突变糖尿病,Drug_Disease
(立普妥),线粒体基因突变糖尿病,Drug_Disease
拜阿司匹林,线粒体基因突变糖尿病,Drug_Disease
安体舒通,线粒体基因突变糖尿病,Drug_Disease
速尿,线粒体基因突变糖尿病,Drug_Disease
胰岛素泵,线粒体基因突变糖尿病,Drug_Disease
非二氢吡啶类钙通道阻滞剂,线粒体心肌病,Drug_Disease
β-受体阻滞,线粒体心肌病,Drug_Disease
代谢调节药物,线粒体心肌病,Drug_Disease
辅酶Q10,线粒体心肌病,Drug_Disease
维生素,线粒体心肌病,Drug_Disease
拉布立酶,肿瘤溶解综合征,Drug_Disease
别嘌呤醇,别嘌醇过敏综合征,Drug_Disease
糖皮质激素,肾上腺髓质脂肪瘤,Drug_Disease
安体舒通,低血钾,Drug_Disease
氯化钾,低血钾,Drug_Disease
地塞米,先天性肾上腺皮质增生症,Drug_Disease
雌激素,先天性肾上腺皮质增生症,Drug_Disease
黄体酮,先天性肾上腺皮质增生症,Drug_Disease
氢化可的松,肾上腺髓质脂肪瘤,Drug_Disease
糖皮质激素,CAH,Drug_Disease
雌孕激素,CAH,Drug_Disease
糖皮质激素,双侧肾上腺增生肥大,Drug_Disease
甲基睾酮,肾上腺髓质脂肪瘤,Drug_Disease
甲基睾酮,髓质脂肪瘤,Drug_Disease
垂体前叶提取物,髓质脂肪瘤,Drug_Disease
安体舒通,先天性肾上腺皮质增生症,Drug_Disease
氯化钾,先天性肾上腺皮质增生症,Drug_Disease
他汀类药物,2型糖尿病,Drug_Disease
烟酸,急性胰腺炎,Drug_Disease
鱼油,急性胰腺炎,Drug_Disease
阿司匹林,2型糖尿病,Drug_Disease
非甾体类抗炎药,胃溃疡,Drug_Disease
华法林,胃溃疡,Drug_Disease
阿司匹林,胃溃疡,Drug_Disease
阿司匹林,Reye综合征,Drug_Disease
氯吡格雷,糖尿病,Drug_Disease
阿司匹林,急性冠状动脉综合征,Drug_Disease
阿司匹林,心血管疾病,Drug_Disease
氯吡格雷,急性冠状动脉综合征,Drug_Disease
降压药物,糖尿病,Drug_Disease
调脂药物,血脂紊乱,Drug_Disease
他汀类,2型糖尿病,Drug_Disease
贝特类药物,2型糖尿病,Drug_Disease
调脂药物,2型糖尿病,Drug_Disease
阿司匹林,心血管病,Drug_Disease
阿司匹林,活动性肝病,Drug_Disease
氯吡格雷,心血管事件,Drug_Disease
贝特类,糖尿病,Drug_Disease
钙拮抗剂,糖尿病,Drug_Disease
甲基多巴,糖尿病,Drug_Disease
他汀类药物,大血管病变,Drug_Disease
他汀类药物,死亡,Drug_Disease
他汀类药物,心脑血管病变,Drug_Disease
调脂药物,糖尿病,Drug_Disease
阿司匹林,大血管病变,Drug_Disease
阿司匹林,心血管病变,Drug_Disease
胰岛素,饥饿性酮症,Drug_Disease
葡萄糖,饥饿性酮症,Drug_Disease
白藜芦醇,肥胖,Drug_Disease
白藜芦醇,动脉粥样硬化,Drug_Disease
白藜芦醇,心脑血管疾病,Drug_Disease
胰升糖素样肽-1类似物,糖尿病,Drug_Disease
格列美脲,T2DM,Drug_Disease
利拉鲁肽,肥胖T2DM,Drug_Disease
GLP-1类似物,T2DM,Drug_Disease
类固醇激素,胰岛素抵抗,Drug_Disease
PK,微循环障碍性疾病,Drug_Disease
PK,糖尿病,Drug_Disease
PK,肾病,Drug_Disease
PK,周围神经病变,Drug_Disease
PK,视网膜病变,Drug_Disease
PK,糖尿病视网膜病变,Drug_Disease
PK,糖尿病肾病,Drug_Disease
PGE1,慢性动脉闭塞症,Drug_Disease
PGE1,微小血管循环障碍,Drug_Disease
PGE1,糖尿病神经病变,Drug_Disease
甲钴胺,糖尿病神经病变,Drug_Disease
PGE1,糖尿病周围神经病变,Drug_Disease
甲钴胺,糖尿病周围神经病变,Drug_Disease
PGE1,糖尿病,Drug_Disease
PGE1,肾功能不全,Drug_Disease
贝前列素钠,慢性糖尿病足溃疡,Drug_Disease
前列地尔,糖尿病肾病,Drug_Disease
贝前列素钠,糖尿病肾病,Drug_Disease
尼莫地平,糖尿病肾病,Drug_Disease
桂哌齐特,糖尿病肾病,Drug_Disease
钙离子通道阻滞剂,糖尿病肾病,Drug_Disease
盐酸沙格雷酯,糖尿病周围血管病变,Drug_Disease
盐酸沙格雷酯,糖尿病,Drug_Disease
盐酸沙格雷酯,慢性动脉闭塞症,Drug_Disease
盐酸沙格雷酯,糖尿病肾病,Drug_Disease
羟苯磺酸钙,糖尿病视网膜病变,Drug_Disease
羟苯磺酸钙,糖尿病肾病,Drug_Disease
羟苯磺酸钙,视网膜病变,Drug_Disease
羟苯磺酸钙,2型糖尿病,Drug_Disease
羟苯磺酸钙,糖尿病,Drug_Disease
羟苯磺酸钙,糖尿病肾脏病变,Drug_Disease
羟苯磺酸钙,糖尿病肾脏病,Drug_Disease
递法明,单纯型糖尿病视网膜病变,Drug_Disease
雷珠单抗,糖尿病黄斑水肿,Drug_Disease
雷珠单抗,糖尿病,Drug_Disease
贝伐单抗,视网膜新生血管性疾病,Drug_Disease
贝伐单抗,糖尿病视网膜病变,Drug_Disease
银杏叶制剂,糖尿病微循环障碍,Drug_Disease
复方丹参滴丸,糖尿病微循环障碍,Drug_Disease
三七制剂,糖尿病微循环障碍,Drug_Disease
银杏叶提取物片,脑动脉硬化,Drug_Disease
银杏叶提取物片,脑功能障碍,Drug_Disease
银杏叶提取物片,糖尿病性视网膜病变,Drug_Disease
银杏叶提取物片,周围血管病变,Drug_Disease
银杏叶提取物片,2型糖尿病,Drug_Disease
银杏叶提取物片,视网膜病变,Drug_Disease
银杏叶提取物片,糖尿病视网膜病变,Drug_Disease
银杏叶提取物片,糖尿病肾病,Drug_Disease
银杏叶提取物片,糖尿病周围神经病变,Drug_Disease
复方丹参滴丸,糖尿病肾病,Drug_Disease
复方丹参滴丸,视网膜病变,Drug_Disease
复方丹参滴丸,神经病变,Drug_Disease
复方丹参滴丸,非增殖性糖尿病视网膜病变,Drug_Disease
复方丹参滴丸,血瘀型糖尿病周围神经病变,Drug_Disease
血塞通注射液,糖尿病微循环障碍疾病,Drug_Disease
丹红注射液,糖尿病微循环障碍疾病,Drug_Disease
津力达颗粒,糖尿病微循环障碍疾病,Drug_Disease
胰激肽原酶,微循环障碍性疾病,Drug_Disease
前列地尔,慢性动脉闭塞症,Drug_Disease
前列腺素E1,慢性动脉闭塞症,Drug_Disease
贝前列素钠,慢性动脉闭塞性疾病,Drug_Disease
抗血小板药,肾病,Drug_Disease
阿司匹林,肾病,Drug_Disease
双嘧达莫,肾病,Drug_Disease
潘生丁,肾病,Drug_Disease
西洛他唑,肾病,Drug_Disease
蚓激酶,缺血性心脑血管疾病,Drug_Disease
蚓激酶,糖尿病性周围血管闭塞症,Drug_Disease
促纤溶药,缺血性心脑血管疾病,Drug_Disease
促纤溶药,糖尿病性周围血管闭塞症,Drug_Disease
递法明,视网膜病变,Drug_Disease
重组人GH,下丘脑-垂体疾病,Drug_Disease
重组人GH,GH缺乏症,Drug_Disease
ghrelin类似物,髋部骨折,Drug_Disease
糖皮质激素,骨质疏松,Drug_Disease
甲状腺素,亚临床甲状腺疾病,Drug_Disease
睾酮,向心性肥胖,Drug_Disease
睾酮,勃起功能障碍,Drug_Disease
褪黑素,睡眠障碍,Drug_Disease
雷美替胺,失眠症,Drug_Disease
褪黑素受体激动剂,失眠症,Drug_Disease
褪黑素受体激动剂,睡眠障碍,Drug_Disease
雷美替胺,睡眠障碍,Drug_Disease
胰岛素,线粒体糖尿病,Drug_Disease
二甲双胍,线粒体糖尿病,Drug_Disease
维生素D,糖尿病痛性神经病变,Drug_Disease
维生素D,DPN,Drug_Disease
4-苯基丁酸,Wolfram综合征,Drug_Disease
牛磺熊去氧胆酸,Wolfram综合征,Drug_Disease
去氨酸加压素,尿崩症,Drug_Disease
胰岛素,Wolfram综合征,Drug_Disease
维生素B12,Wolfram综合征,Drug_Disease
去氨酸加压素,Wolfram综合征,Drug_Disease
特立帕肽,骨质疏松,Drug_Disease
特立帕肽,椎体骨折,Drug_Disease
特立帕肽,骨折,Drug_Disease
特立帕肽,骨肉瘤,Drug_Disease
PTH,骨折,Drug_Disease
双膦酸盐,骨折,Drug_Disease
阿屈膦酸盐,骨质疏松症,Drug_Disease
雷洛昔芬,骨质疏松症,Drug_Disease
特立帕肽,骨质疏松症,Drug_Disease
胰升糖素样肽1受体激动剂,胰岛素抵抗,Drug_Disease
艾塞那肽,胰岛素抵抗,Drug_Disease
艾塞那肽,IR,Drug_Disease
GLP-1受体激动剂,IR,Drug_Disease
干塞那肽,IR,Drug_Disease
GLP-1受体激动剂,胰岛素抵抗,Drug_Disease
胰升糖素样肽1受体激动剂,IR,Drug_Disease
甲磺丁脲,糖尿病,Drug_Disease
双胍类,糖尿病,Drug_Disease
苯乙双胍,糖尿病,Drug_Disease
人胰岛素,糖尿病,Drug_Disease
磺脲类药物,NDM,Drug_Disease
胰岛素,NDM,Drug_Disease
吡格列酮,NASH,Drug_Disease
艾塞那肽,NASH,Drug_Disease
利那鲁肽,NASH,Drug_Disease
吡格列酮,脂肪肝,Drug_Disease
胆汁酸受体(FXR)激动剂,NAFLD,Drug_Disease
PPARα,NAFLD,Drug_Disease
δ双激动剂,NAFLD,Drug_Disease
SGLT-2抑制剂恩格列净,心血管死亡,Drug_Disease
恩格列净,基础心血管疾病,Drug_Disease
恩格列净,中风,Drug_Disease
恩格列净,心肌梗死,Drug_Disease
恩格列净,心衰,Drug_Disease
恩格列净,心血管死亡,Drug_Disease
艾塞那肽,脂肪肝,Drug_Disease
利那鲁肽,脂肪肝,Drug_Disease
利那鲁肽,糖尿病,Drug_Disease
SGLT-2抑制剂恩格列净,心肌梗死,Drug_Disease
SGLT-2抑制剂恩格列净,中风,Drug_Disease
恩格列净,死亡,Drug_Disease
酮康唑,面部感染,Drug_Disease
甲硝唑,面部感染,Drug_Disease
去甲万古霉素,面部感染,Drug_Disease
酮康唑,库欣综合征,Drug_Disease
甲硝唑,库欣综合征,Drug_Disease
去甲万古霉素,库欣综合征,Drug_Disease
酮康唑,肝损伤,Drug_Disease
酮康唑,肾上腺肿瘤,Drug_Disease
头孢氨苄,根尖周炎,Drug_Disease
糖皮质激素,肾上腺皮质功能减退,Drug_Disease
酮康唑,感染,Drug_Disease
米菲司酮,感染,Drug_Disease
AGE,DN,Drug_Disease
AGE,糖尿病,Drug_Disease
奥美沙坦,糖尿病,Drug_Disease
I型Ang2受体阻滞剂,糖尿病,Drug_Disease
奥美沙坦,DN,Drug_Disease
ARB,DN,Drug_Disease
血管紧张素受体拮抗剂,高血压,Drug_Disease
AFABP抑制剂,AS,Drug_Disease
AFABP抑制剂,血栓,Drug_Disease
AFABP抑制剂,心血管疾病,Drug_Disease
ACEI,糖耐量受损,Drug_Disease
钙离子拮抗剂,糖耐量受损,Drug_Disease
胰岛素,新发糖尿病,Drug_Disease
噻嗪类利尿剂,糖耐量受损,Drug_Disease
β受体阻滞剂,糖耐量受损,Drug_Disease
D860,糖尿病,Drug_Disease
双胍类药物,糖尿病,Drug_Disease
格列酮类药物,糖尿病,Drug_Disease
二肽基肽酶4抑制剂,糖尿病,Drug_Disease
胰岛素,高血糖血症,Drug_Disease
胰岛素,癌症,Drug_Disease
胰岛素,肿瘤,Drug_Disease
格列酮类药物,2型糖尿病,Drug_Disease
二肽基肽酶4抑制剂,2型糖尿病,Drug_Disease
DPP-4I,2型糖尿病,Drug_Disease
胰升糖素样肽1(GLP-1)受体激动剂,2型糖尿病,Drug_Disease
GLP-1RA,2型糖尿病,Drug_Disease
GLP-1RA,胰腺癌,Drug_Disease
GLP-1RA,甲状腺癌,Drug_Disease
艾塞那肽,胰腺癌,Drug_Disease
艾塞那肽,甲状腺癌,Drug_Disease
DPP-4I,甲状腺癌,Drug_Disease
DPP-4I,胰腺癌,Drug_Disease
噻唑酮类药物,甲状腺癌,Drug_Disease
噻唑酮类药物,胰腺癌,Drug_Disease
磺脲类药物,甲状腺癌,Drug_Disease
磺脲类药物,食管癌,Drug_Disease
磺脲类药物,结直肠癌,Drug_Disease
磺脲类药物,胰腺癌,Drug_Disease
磺脲类药物,肝癌,Drug_Disease
磺脲类药物,乳腺腺癌,Drug_Disease
磺脲类药物,子宫内膜癌,Drug_Disease
格列本脲,胃癌,Drug_Disease
格列本脲,肝癌,Drug_Disease
格列本脲,乳腺癌,Drug_Disease
格列本脲,结肠癌,Drug_Disease
二甲双胍,子宫内膜癌,Drug_Disease
二甲双胍,肝癌,Drug_Disease
二甲双胍,结直肠癌,Drug_Disease
TZDs,肺癌,Drug_Disease
TZDs,膀胱癌,Drug_Disease
匹格列酮,膀胱癌,Drug_Disease
TZDs,前列腺癌,Drug_Disease
DPP-4I类药物,2型糖尿病,Drug_Disease
西他列汀,黑色素瘤,Drug_Disease
GLP-1受体激动剂(GLP-1RA),2型糖尿病,Drug_Disease
